x,y,phi,u,v,cp
-1.2401161193847656,0.38535156249999986,-1.2420581455342787,0.9972478321669191,0.0008646932019320152,0.005496013544046829
-1.2401161193847656,0.5379394531249998,-1.2419106239416122,0.9975489216495206,0.0010743712670648372,0.004894994642259176
-1.2401161193847656,0.7286743164062497,-1.2416892894321523,0.9979625733033788,0.0012202980553674414,0.004069213158354401
-1.2401161193847656,0.9670928955078121,-1.2413869288304182,0.9984632359279155,0.0012613016647713058,0.0030695756184661027
-1.2401161193847656,1.265116119384765,-1.2410126744930026,0.9989957976104928,0.001192006468697389,0.002005975477153754
-1.2401161193847656,1.6376451492309565,-1.2405876262063806,0.9995069445787612,0.001069631908038722,0.0009847236264104442
-1.2401161193847656,2.1033064365386958,-1.2401161193847656,1,0,0
-0.9420928955078125,-0.025,-0.9452780449479318,0.9958301869155194,-0.00000031669516786791974,0.008322238827701445
-0.9420928955078125,0.025,-0.9452780607826902,0.9958301713593,0.00015100471983349925,0.008322247008081929
-0.9420928955078125,0.0875,-0.9452610569169505,0.9958741326892901,0.00045604567653454207,0.008234503862694975
-0.9420928955078125,0.16562499999999997,-0.9452139293594275,0.9959940571899267,0.0008157697906439256,0.007995172561997554
-0.9420928955078125,0.2632812499999999,-0.9451176598834389,0.9962304413210026,0.0012102077623644119,0.007523443182532286
-0.9420928955078125,0.38535156249999986,-0.9449480145678923,0.9966206550319925,0.0015916124385132416,0.006744736733447776
-0.9420928955078125,0.5379394531249998,-0.9446805104710054,0.9971749538306136,0.0018841086283122432,0.005638561587590352
-0.9420928955078125,0.7286743164062497,-0.9443011572049617,0.9978506938636069,0.002007139125764371,0.004289964148448067
-0.9420928955078125,0.9670928955078121,-0.9438191398058424,0.9985509668473158,0.0019227287657200883,0.002892269722384322
-0.9420928955078125,1.265116119384765,-0.9432697251192401,0.9991658265659333,0.0016774264409416255,0.0016648372633504271
-0.9420928955078125,1.6376451492309565,-0.9426943377254142,0.9996359419062542,0.0014040124150127835,0.0007260123983344746
-0.9420928955078125,2.1033064365386958,-0.9420928955078125,1,0,0
-0.70367431640625,-0.025,-0.7080257440497908,0.9942331581133208,-0.0000003936562120721021,0.011500427307857497
-0.70367431640625,0.025,-0.7080257637326014,0.9942331416370565,0.0002862607133656702,0.011500378125312904
-0.70367431640625,0.0875,-0.7079935397195372,0.9943361156341249,0.0008579250762987084,0.011294953110203676
-0.70367431640625,0.16562499999999997,-0.7079051180187469,0.9946104117069968,0.0015079812047575723,0.010747854916724364
-0.70367431640625,0.2632812499999999,-0.7077284648983884,0.9951242139850826,0.0021661175146245023,0.009723106675484483
-0.70367431640625,0.38535156249999986,-0.7074291644632874,0.99590418419006,0.0027094441972662442,0.00816751482487299
-0.70367431640625,0.5379394531249998,-0.7069842938236998,0.9968892932263632,0.002996306941462294,0.0062027591953546235
-0.70367431640625,0.7286743164062497,-0.7064004641125962,0.9979242529327008,0.002940314326245184,0.004138539960373833
